dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
mnist,MLP,none,5,3,fed_mutual,1,1,0,0.3603,8.442105293273926,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,1,1,0.3439,5.087106227874756,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,1,2,0.3111,9.500815391540527,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,1,3,0.2369,7.695709228515625,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,1,4,0.2881,10.343796730041504,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,2,0,0.35969999999999996,7.930622577667236,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,2,1,0.3747,4.63075065612793,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,2,2,0.3139,7.995155334472656,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,2,3,0.239,7.7434000968933105,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,2,4,0.2991,9.127860069274902,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,3,0,0.363,7.333089351654053,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,3,1,0.3829,4.498145580291748,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,3,2,0.3142,7.471461296081543,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,3,3,0.249,7.116128444671631,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,3,4,0.2995,7.7826337814331055,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,4,0,0.3641,6.612215042114258,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,4,1,0.3944,4.2439961433410645,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,4,2,0.3141,6.721036911010742,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,4,3,0.2471,6.470114231109619,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,4,4,0.3004,6.973315238952637,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,5,0,0.36469999999999997,6.380375862121582,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,5,1,0.4023,3.8493432998657227,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,5,2,0.3143,6.471773147583008,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,5,3,0.2571,5.9713215827941895,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,5,4,0.306,6.104276180267334,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,6,0,0.3661,5.845091342926025,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,6,1,0.40739999999999993,3.6485724449157715,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,6,2,0.3148,6.5536112785339355,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,6,3,0.2576,5.41323184967041,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,6,4,0.3064,5.675551414489746,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,7,0,0.3643,5.846784591674805,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,7,1,0.4134999999999999,3.5353353023529053,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,7,2,0.3149,6.156736850738525,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,7,3,0.2555,5.304409027099609,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,7,4,0.3019,5.41211462020874,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,8,0,0.3648,5.6188178062438965,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,8,1,0.4205,3.4747133255004883,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,8,2,0.315,6.219717025756836,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,8,3,0.2647,5.227471828460693,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,8,4,0.3129,5.007778167724609,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,9,0,0.3655999999999999,5.454414367675781,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,9,1,0.42089999999999994,3.4510271549224854,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,9,2,0.3148,5.8572845458984375,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,9,3,0.2631,5.067021369934082,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,9,4,0.3087,4.957798480987549,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,10,0,0.3673,5.209852695465088,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,10,1,0.4379,3.2634923458099365,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,10,2,0.3155,5.941421985626221,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,10,3,0.2644,5.292970180511475,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,10,4,0.3186,4.53721284866333,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,11,0,0.3663,5.400121688842773,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,11,1,0.4361,3.2375359535217285,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,11,2,0.3154,5.801804542541504,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,11,3,0.2713,4.7124409675598145,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,11,4,0.3208,4.589426040649414,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,12,0,0.3662,5.129264831542969,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,12,1,0.4416,3.1217219829559326,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,12,2,0.3159,5.691865921020508,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,12,3,0.2745,4.9046831130981445,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,12,4,0.3246,4.466871738433838,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,13,0,0.3669,5.055183410644531,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,13,1,0.4499,3.1925461292266846,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,13,2,0.3153,5.885946273803711,0,0,0
mnist,MLP,none,5,3,fed_mutual,1,13,3,0.2752,4.611144065856934,0,0,0
