dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar100,CNN2,none,5,1,normal,1,1,0,0.1274,5.648305892944336,0,0,0
cifar100,CNN2,none,5,1,normal,1,1,1,0.10100000000000002,6.461975574493408,0,0,0
cifar100,CNN2,none,5,1,normal,1,1,2,0.1112,6.272909164428711,0,0,0
cifar100,CNN2,none,5,1,normal,1,1,3,0.1136,6.129251956939697,0,0,0
cifar100,CNN2,none,5,1,normal,1,1,4,0.1073,6.141178131103516,0,0,0
cifar100,CNN2,none,5,1,normal,1,2,0,0.1266,6.033343315124512,0,0,0
cifar100,CNN2,none,5,1,normal,1,2,1,0.1024,6.618661880493164,0,0,0
cifar100,CNN2,none,5,1,normal,1,2,2,0.1108,6.17169189453125,0,0,0
cifar100,CNN2,none,5,1,normal,1,2,3,0.1189,6.033143997192383,0,0,0
cifar100,CNN2,none,5,1,normal,1,2,4,0.09969999999999998,6.245448589324951,0,0,0
cifar100,CNN2,none,5,1,normal,1,3,0,0.1229,6.1106038093566895,0,0,0
cifar100,CNN2,none,5,1,normal,1,3,1,0.0972,6.645517349243164,0,0,0
cifar100,CNN2,none,5,1,normal,1,3,2,0.1105,6.345749855041504,0,0,0
cifar100,CNN2,none,5,1,normal,1,3,3,0.1076,6.235408306121826,0,0,0
cifar100,CNN2,none,5,1,normal,1,3,4,0.1105,6.450944423675537,0,0,0
cifar100,CNN2,none,5,1,normal,1,4,0,0.1099,5.820672988891602,0,0,0
cifar100,CNN2,none,5,1,normal,1,4,1,0.1066,6.331943511962891,0,0,0
cifar100,CNN2,none,5,1,normal,1,4,2,0.1243,6.135190963745117,0,0,0
cifar100,CNN2,none,5,1,normal,1,4,3,0.1136,6.07448673248291,0,0,0
cifar100,CNN2,none,5,1,normal,1,4,4,0.1103,6.276986122131348,0,0,0
cifar100,CNN2,none,5,1,normal,1,5,0,0.1215,6.116711139678955,0,0,0
cifar100,CNN2,none,5,1,normal,1,5,1,0.109,6.192008972167969,0,0,0
cifar100,CNN2,none,5,1,normal,1,5,2,0.1139,6.165620803833008,0,0,0
cifar100,CNN2,none,5,1,normal,1,5,3,0.1114,6.0486626625061035,0,0,0
cifar100,CNN2,none,5,1,normal,1,5,4,0.10949999999999999,6.335859775543213,0,0,0
cifar100,CNN2,none,5,1,normal,1,6,0,0.1288,5.959391117095947,0,0,0
cifar100,CNN2,none,5,1,normal,1,6,1,0.1072,6.347326278686523,0,0,0
cifar100,CNN2,none,5,1,normal,1,6,2,0.1145,6.106168746948242,0,0,0
cifar100,CNN2,none,5,1,normal,1,6,3,0.1131,6.007840156555176,0,0,0
cifar100,CNN2,none,5,1,normal,1,6,4,0.096,6.381446838378906,0,0,0
cifar100,CNN2,none,5,1,normal,1,7,0,0.1287,6.224085807800293,0,0,0
cifar100,CNN2,none,5,1,normal,1,7,1,0.1052,6.341989994049072,0,0,0
cifar100,CNN2,none,5,1,normal,1,7,2,0.102,6.148462772369385,0,0,0
cifar100,CNN2,none,5,1,normal,1,7,3,0.12359999999999999,5.9777045249938965,0,0,0
cifar100,CNN2,none,5,1,normal,1,7,4,0.1097,6.136650085449219,0,0,0
cifar100,CNN2,none,5,1,normal,1,8,0,0.1136,5.908170223236084,0,0,0
cifar100,CNN2,none,5,1,normal,1,8,1,0.114,6.337152481079102,0,0,0
cifar100,CNN2,none,5,1,normal,1,8,2,0.11349999999999999,6.111483573913574,0,0,0
cifar100,CNN2,none,5,1,normal,1,8,3,0.1154,6.074591159820557,0,0,0
cifar100,CNN2,none,5,1,normal,1,8,4,0.1004,6.77036190032959,0,0,0
cifar100,CNN2,none,5,1,normal,1,9,0,0.1119,5.823328971862793,0,0,0
cifar100,CNN2,none,5,1,normal,1,9,1,0.1143,6.450483322143555,0,0,0
cifar100,CNN2,none,5,1,normal,1,9,2,0.1131,6.358030796051025,0,0,0
cifar100,CNN2,none,5,1,normal,1,9,3,0.12120000000000002,6.2307820320129395,0,0,0
cifar100,CNN2,none,5,1,normal,1,9,4,0.103,6.327569961547852,0,0,0
cifar100,CNN2,none,5,1,normal,1,10,0,0.1194,5.940618515014648,0,0,0
cifar100,CNN2,none,5,1,normal,1,10,1,0.1036,6.208896636962891,0,0,0
cifar100,CNN2,none,5,1,normal,1,10,2,0.1216,6.341195583343506,0,0,0
cifar100,CNN2,none,5,1,normal,1,10,3,0.12210000000000001,5.919655799865723,0,0,0
cifar100,CNN2,none,5,1,normal,1,10,4,0.0963,6.111690044403076,0,0,0
cifar100,CNN2,none,5,1,normal,1,11,0,0.1359,5.727946758270264,0,0,0
cifar100,CNN2,none,5,1,normal,1,11,1,0.1091,6.455441951751709,0,0,0
cifar100,CNN2,none,5,1,normal,1,11,2,0.10339999999999999,5.991747856140137,0,0,0
cifar100,CNN2,none,5,1,normal,1,11,3,0.1179,6.1094136238098145,0,0,0
cifar100,CNN2,none,5,1,normal,1,11,4,0.1016,6.556605815887451,0,0,0
cifar100,CNN2,none,5,1,normal,1,12,0,0.11110000000000002,6.467635154724121,0,0,0
cifar100,CNN2,none,5,1,normal,1,12,1,0.1052,6.3752360343933105,0,0,0
cifar100,CNN2,none,5,1,normal,1,12,2,0.0993,6.519473552703857,0,0,0
cifar100,CNN2,none,5,1,normal,1,12,3,0.11410000000000001,6.083837032318115,0,0,0
cifar100,CNN2,none,5,1,normal,1,12,4,0.1085,6.259750843048096,0,0,0
cifar100,CNN2,none,5,1,normal,1,13,0,0.1195,6.060359001159668,0,0,0
cifar100,CNN2,none,5,1,normal,1,13,1,0.1039,6.8514485359191895,0,0,0
cifar100,CNN2,none,5,1,normal,1,13,2,0.1152,6.000974178314209,0,0,0
cifar100,CNN2,none,5,1,normal,1,13,3,0.1198,5.957623481750488,0,0,0
cifar100,CNN2,none,5,1,normal,1,13,4,0.1004,6.472604751586914,0,0,0
cifar100,CNN2,none,5,1,normal,1,14,0,0.125,6.119957447052002,0,0,0
cifar100,CNN2,none,5,1,normal,1,14,1,0.1125,6.663087844848633,0,0,0
cifar100,CNN2,none,5,1,normal,1,14,2,0.10620000000000002,6.709990501403809,0,0,0
cifar100,CNN2,none,5,1,normal,1,14,3,0.1175,6.040099620819092,0,0,0
cifar100,CNN2,none,5,1,normal,1,14,4,0.1056,6.708714008331299,0,0,0
cifar100,CNN2,none,5,1,normal,1,15,0,0.1137,6.167250156402588,0,0,0
cifar100,CNN2,none,5,1,normal,1,15,1,0.0935,6.698355197906494,0,0,0
cifar100,CNN2,none,5,1,normal,1,15,2,0.1148,6.1942877769470215,0,0,0
cifar100,CNN2,none,5,1,normal,1,15,3,0.11410000000000001,6.0513458251953125,0,0,0
cifar100,CNN2,none,5,1,normal,1,15,4,0.1084,6.276643753051758,0,0,0
cifar100,CNN2,none,5,1,normal,1,16,0,0.126,5.781137466430664,0,0,0
cifar100,CNN2,none,5,1,normal,1,16,1,0.1058,6.439411163330078,0,0,0
cifar100,CNN2,none,5,1,normal,1,16,2,0.10459999999999998,6.266965389251709,0,0,0
cifar100,CNN2,none,5,1,normal,1,16,3,0.10859999999999999,6.285349369049072,0,0,0
cifar100,CNN2,none,5,1,normal,1,16,4,0.1101,5.941997051239014,0,0,0
cifar100,CNN2,none,5,1,normal,1,17,0,0.1263,6.00026273727417,0,0,0
cifar100,CNN2,none,5,1,normal,1,17,1,0.09269999999999999,6.512446880340576,0,0,0
cifar100,CNN2,none,5,1,normal,1,17,2,0.11600000000000002,6.249497413635254,0,0,0
cifar100,CNN2,none,5,1,normal,1,17,3,0.113,6.067852020263672,0,0,0
cifar100,CNN2,none,5,1,normal,1,17,4,0.1002,6.533178329467773,0,0,0
cifar100,CNN2,none,5,1,normal,1,18,0,0.1152,5.841197490692139,0,0,0
cifar100,CNN2,none,5,1,normal,1,18,1,0.1017,6.209108352661133,0,0,0
cifar100,CNN2,none,5,1,normal,1,18,2,0.1087,6.243875980377197,0,0,0
cifar100,CNN2,none,5,1,normal,1,18,3,0.11230000000000001,6.171462059020996,0,0,0
cifar100,CNN2,none,5,1,normal,1,18,4,0.1059,6.15130615234375,0,0,0
cifar100,CNN2,none,5,1,normal,1,19,0,0.1304,5.970438480377197,0,0,0
cifar100,CNN2,none,5,1,normal,1,19,1,0.1069,6.331484317779541,0,0,0
cifar100,CNN2,none,5,1,normal,1,19,2,0.1079,6.52976131439209,0,0,0
cifar100,CNN2,none,5,1,normal,1,19,3,0.11690000000000002,6.104528903961182,0,0,0
cifar100,CNN2,none,5,1,normal,1,19,4,0.0986,6.299922943115234,0,0,0
cifar100,CNN2,none,5,1,normal,1,20,0,0.11600000000000002,5.962916374206543,0,0,0
cifar100,CNN2,none,5,1,normal,1,20,1,0.09569999999999998,6.8231611251831055,0,0,0
cifar100,CNN2,none,5,1,normal,1,20,2,0.11379999999999998,6.2616496086120605,0,0,0
cifar100,CNN2,none,5,1,normal,1,20,3,0.10459999999999998,5.999972820281982,0,0,0
cifar100,CNN2,none,5,1,normal,1,20,4,0.10489999999999998,6.100155830383301,0,0,0
cifar100,CNN2,none,5,1,normal,1,21,0,0.1166,5.995685577392578,0,0,0
cifar100,CNN2,none,5,1,normal,1,21,1,0.1009,6.556897163391113,0,0,0
cifar100,CNN2,none,5,1,normal,1,21,2,0.10890000000000001,5.723719120025635,0,0,0
cifar100,CNN2,none,5,1,normal,1,21,3,0.1145,6.266754150390625,0,0,0
cifar100,CNN2,none,5,1,normal,1,21,4,0.1082,6.37769889831543,0,0,0
cifar100,CNN2,none,5,1,normal,1,22,0,0.1125,6.021317958831787,0,0,0
cifar100,CNN2,none,5,1,normal,1,22,1,0.1082,6.644411563873291,0,0,0
cifar100,CNN2,none,5,1,normal,1,22,2,0.11810000000000001,6.404187202453613,0,0,0
cifar100,CNN2,none,5,1,normal,1,22,3,0.117,5.993341445922852,0,0,0
cifar100,CNN2,none,5,1,normal,1,22,4,0.107,6.295454978942871,0,0,0
cifar100,CNN2,none,5,1,normal,1,23,0,0.1295,5.844250202178955,0,0,0
