dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
mnist,LeNet5,none,5,0,normal,1,1,0,0.9698,0.09400853514671326,0,0,0
mnist,LeNet5,none,5,0,normal,1,1,1,0.9693999999999999,0.09243761003017426,0,0,0
mnist,LeNet5,none,5,0,normal,1,1,2,0.9684,0.09076616913080215,0,0,0
mnist,LeNet5,none,5,0,normal,1,1,3,0.9639,0.10764345526695251,0,0,0
mnist,LeNet5,none,5,0,normal,1,1,4,0.968,0.09740851819515228,0,0,0
mnist,LeNet5,none,5,0,normal,1,2,0,0.9643999999999999,0.10789016634225845,0,0,0
mnist,LeNet5,none,5,0,normal,1,2,1,0.9764,0.07895749062299728,0,0,0
mnist,LeNet5,none,5,0,normal,1,2,2,0.9746000000000001,0.07676485925912857,0,0,0
mnist,LeNet5,none,5,0,normal,1,2,3,0.9702,0.08686757832765579,0,0,0
mnist,LeNet5,none,5,0,normal,1,2,4,0.9731000000000001,0.08627471327781677,0,0,0
mnist,LeNet5,none,5,0,normal,1,3,0,0.972,0.08265727013349533,0,0,0
mnist,LeNet5,none,5,0,normal,1,3,1,0.9737,0.08473964780569077,0,0,0
mnist,LeNet5,none,5,0,normal,1,3,2,0.9743999999999999,0.07858579605817795,0,0,0
mnist,LeNet5,none,5,0,normal,1,3,3,0.9712,0.08875925838947296,0,0,0
mnist,LeNet5,none,5,0,normal,1,3,4,0.9728999999999999,0.07936573773622513,0,0,0
mnist,LeNet5,none,5,0,normal,1,4,0,0.9688,0.0854080468416214,0,0,0
mnist,LeNet5,none,5,0,normal,1,4,1,0.9709,0.0911037027835846,0,0,0
mnist,LeNet5,none,5,0,normal,1,4,2,0.9719,0.08325233310461044,0,0,0
mnist,LeNet5,none,5,0,normal,1,4,3,0.9734,0.07684904336929321,0,0,0
mnist,LeNet5,none,5,0,normal,1,4,4,0.9693999999999999,0.09026123583316803,0,0,0
mnist,LeNet5,none,5,0,normal,1,5,0,0.9728999999999999,0.08617987483739853,0,0,0
mnist,LeNet5,none,5,0,normal,1,5,1,0.9711,0.0926690623164177,0,0,0
mnist,LeNet5,none,5,0,normal,1,5,2,0.9719,0.08533769845962524,0,0,0
mnist,LeNet5,none,5,0,normal,1,5,3,0.9667,0.0913941040635109,0,0,0
mnist,LeNet5,none,5,0,normal,1,5,4,0.9718000000000001,0.08439811319112778,0,0,0
mnist,LeNet5,none,5,0,normal,1,6,0,0.9721,0.08428261429071426,0,0,0
mnist,LeNet5,none,5,0,normal,1,6,1,0.9752,0.07547301054000854,0,0,0
mnist,LeNet5,none,5,0,normal,1,6,2,0.9769,0.07096673548221588,0,0,0
mnist,LeNet5,none,5,0,normal,1,6,3,0.9699,0.08358199149370193,0,0,0
mnist,LeNet5,none,5,0,normal,1,6,4,0.9655,0.10103671252727509,0,0,0
mnist,LeNet5,none,5,0,normal,1,7,0,0.9739,0.07381576299667358,0,0,0
mnist,LeNet5,none,5,0,normal,1,7,1,0.9697,0.0927797257900238,0,0,0
mnist,LeNet5,none,5,0,normal,1,7,2,0.9726,0.08066125959157944,0,0,0
mnist,LeNet5,none,5,0,normal,1,7,3,0.9739,0.07984720170497894,0,0,0
mnist,LeNet5,none,5,0,normal,1,7,4,0.9714,0.08798522502183914,0,0,0
mnist,LeNet5,none,5,0,normal,1,8,0,0.9701,0.09059377759695053,0,0,0
mnist,LeNet5,none,5,0,normal,1,8,1,0.9772,0.07237289845943451,0,0,0
mnist,LeNet5,none,5,0,normal,1,8,2,0.9703,0.09113385528326035,0,0,0
mnist,LeNet5,none,5,0,normal,1,8,3,0.9689,0.08488470315933228,0,0,0
mnist,LeNet5,none,5,0,normal,1,8,4,0.9717,0.0880613625049591,0,0,0
mnist,LeNet5,none,5,0,normal,1,9,0,0.9745,0.08140188455581665,0,0,0
mnist,LeNet5,none,5,0,normal,1,9,1,0.9643,0.10970143973827362,0,0,0
mnist,LeNet5,none,5,0,normal,1,9,2,0.975,0.0781063660979271,0,0,0
mnist,LeNet5,none,5,0,normal,1,9,3,0.976,0.0720495954155922,0,0,0
mnist,LeNet5,none,5,0,normal,1,9,4,0.971,0.08723422884941101,0,0,0
mnist,LeNet5,none,5,0,normal,1,10,0,0.9689999999999999,0.09104146808385849,0,0,0
mnist,LeNet5,none,5,0,normal,1,10,1,0.9704,0.09295202791690826,0,0,0
mnist,LeNet5,none,5,0,normal,1,10,2,0.9753000000000001,0.07664234936237335,0,0,0
mnist,LeNet5,none,5,0,normal,1,10,3,0.9713,0.08453058451414108,0,0,0
mnist,LeNet5,none,5,0,normal,1,10,4,0.9726,0.0861932709813118,0,0,0
mnist,LeNet5,none,5,0,normal,1,11,0,0.9698,0.08816391229629517,0,0,0
mnist,LeNet5,none,5,0,normal,1,11,1,0.9739999999999999,0.07940898835659027,0,0,0
mnist,LeNet5,none,5,0,normal,1,11,2,0.9695,0.08691367506980896,0,0,0
