dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar100,CNN2,none,5,2,fed_mutual,1,1,0,0.0925,7.664208889007568,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,1,1,0.0726,7.7785725593566895,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,1,2,0.0901,7.2822675704956055,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,1,3,0.0681,7.803890228271484,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,1,4,0.0898,7.680803298950195,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,2,0,0.115,7.287853717803955,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,2,1,0.0937,7.732700824737549,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,2,2,0.1197,7.835968017578125,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,2,3,0.1007,7.568638324737549,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,2,4,0.1116,7.553847312927246,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,3,0,0.1304,7.1182942390441895,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,3,1,0.1233,7.238911151885986,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,3,2,0.1366,7.023163318634033,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,3,3,0.117,7.342836856842041,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,3,4,0.1282,7.049264907836914,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,4,0,0.1457,7.188883304595947,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,4,1,0.1366,7.0524373054504395,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,4,2,0.1514,6.893367290496826,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,4,3,0.1341,7.140347003936768,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,4,4,0.1418,6.845396518707275,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,5,0,0.1609,7.104085445404053,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,5,1,0.1488,6.854389667510986,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,5,2,0.1594,6.7081618309021,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,5,3,0.1445,6.808773040771484,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,5,4,0.148,6.959607124328613,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,6,0,0.165,6.864104270935059,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,6,1,0.1529,6.574540138244629,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,6,2,0.1679,6.635371685028076,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,6,3,0.148,6.4229655265808105,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,6,4,0.16150000000000003,6.404430866241455,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,7,0,0.1715,6.6144914627075195,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,7,1,0.1573,6.488284587860107,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,7,2,0.1779,6.306702136993408,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,7,3,0.1519,6.51405668258667,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,7,4,0.1642,6.229241371154785,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,8,0,0.17299999999999996,6.340166091918945,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,8,1,0.1638,6.642058372497559,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,8,2,0.1824,6.000098705291748,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,8,3,0.1593,6.4849162101745605,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,8,4,0.1747,5.864478588104248,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,9,0,0.1782,6.406556606292725,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,9,1,0.1709,6.063302993774414,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,9,2,0.1859,5.997286796569824,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,9,3,0.1641,6.394838809967041,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,9,4,0.17620000000000002,5.994775295257568,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,10,0,0.1851,6.545289993286133,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,10,1,0.176,6.140910625457764,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,10,2,0.1858,6.203878402709961,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,10,3,0.17010000000000003,5.949698448181152,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,10,4,0.17990000000000003,5.82145357131958,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,11,0,0.1839,5.990078449249268,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,11,1,0.1832,5.9326934814453125,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,11,2,0.1937,5.73051643371582,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,11,3,0.1721,6.234812259674072,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,11,4,0.1838,5.8286967277526855,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,12,0,0.1953,5.923705577850342,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,12,1,0.1812,5.422889232635498,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,12,2,0.1947,5.940134048461914,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,12,3,0.1778,5.978260040283203,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,12,4,0.19220000000000004,5.769278526306152,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,13,0,0.1905,5.854910850524902,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,13,1,0.187,5.630176067352295,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,13,2,0.1956,5.743724346160889,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,13,3,0.1789,6.281720161437988,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,13,4,0.1947,5.769592761993408,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,14,0,0.1953,6.107306003570557,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,14,1,0.18960000000000002,6.271498203277588,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,14,2,0.20309999999999997,5.633217811584473,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,14,3,0.18529999999999996,5.837942600250244,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,14,4,0.19820000000000002,5.543818950653076,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,15,0,0.1947,5.982577323913574,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,15,1,0.19220000000000004,5.9117536544799805,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,15,2,0.2051,5.473038673400879,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,15,3,0.18529999999999996,5.945000171661377,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,15,4,0.198,5.4550628662109375,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,16,0,0.203,5.950144290924072,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,16,1,0.1944,5.986991882324219,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,16,2,0.20679999999999998,5.565577507019043,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,16,3,0.1856,5.87162971496582,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,16,4,0.2005,5.371457576751709,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,17,0,0.204,5.645756721496582,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,17,1,0.191,6.041409969329834,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,17,2,0.2071,5.316466331481934,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,17,3,0.1882,6.0811991691589355,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,17,4,0.2046,5.475785732269287,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,18,0,0.20010000000000003,6.036855697631836,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,18,1,0.201,5.469223499298096,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,18,2,0.21529999999999996,5.704820156097412,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,18,3,0.1919,5.714712142944336,0,0,0
cifar100,CNN2,none,5,2,fed_mutual,1,18,4,0.206,5.562804698944092,0,0,0
