dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
mnist,LeNet5,none,5,3,fed_mutual,1,1,0,0.3570999999999999,7.536306858062744,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,1,1,0.3676,5.298873424530029,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,1,2,0.3142,9.383193016052246,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,1,3,0.21529999999999996,9.698648452758789,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,1,4,0.2746,10.438185691833496,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,2,0,0.36939999999999995,8.162552833557129,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,2,1,0.381,5.8238630294799805,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,2,2,0.3148,9.038512229919434,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,2,3,0.2568,8.313617706298828,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,2,4,0.3023,10.129531860351562,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,3,0,0.36329999999999996,10.286223411560059,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,3,1,0.41,5.582009792327881,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,3,2,0.3162,7.850811958312988,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,3,3,0.2595,9.465947151184082,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,3,4,0.3127,8.777180671691895,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,4,0,0.36950000000000005,6.271852493286133,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,4,1,0.4072,4.914187908172607,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,4,2,0.3158,7.384366512298584,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,4,3,0.2681,9.072454452514648,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,4,4,0.3109,8.513084411621094,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,5,0,0.3727,8.227046012878418,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,5,1,0.41240000000000004,5.805311679840088,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,5,2,0.3162,6.5067057609558105,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,5,3,0.2695,6.901796817779541,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,5,4,0.3107,6.579190731048584,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,6,0,0.3712,5.614306449890137,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,6,1,0.4373,3.52866530418396,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,6,2,0.3159,7.799901485443115,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,6,3,0.277,10.107757568359375,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,6,4,0.3119,7.508943557739258,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,7,0,0.36840000000000006,6.218900203704834,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,7,1,0.4242,4.557524681091309,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,7,2,0.3212,5.426069259643555,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,7,3,0.2727,5.938380718231201,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,7,4,0.3117,6.033137798309326,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,8,0,0.3721,4.6990251541137695,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,8,1,0.4604,2.7957046031951904,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,8,2,0.3151,7.273867130279541,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,8,3,0.2764,9.289407730102539,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,8,4,0.313,5.825595855712891,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,9,0,0.37070000000000003,5.215255260467529,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,9,1,0.4339,3.6157948970794678,0,0,0
mnist,LeNet5,none,5,3,fed_mutual,1,9,2,0.32049999999999995,5.256043910980225,0,0,0
