dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar10,CNN2,none,5,0,normal,1,1,0,0.4905999999999999,1.391812801361084,0,0,0
cifar10,CNN2,none,5,0,normal,1,1,1,0.449,1.505886197090149,0,0,0
cifar10,CNN2,none,5,0,normal,1,1,2,0.45649999999999996,1.5187969207763672,0,0,0
cifar10,CNN2,none,5,0,normal,1,1,3,0.48960000000000004,1.4518955945968628,0,0,0
cifar10,CNN2,none,5,0,normal,1,1,4,0.511,1.3761969804763794,0,0,0
cifar10,CNN2,none,5,0,normal,1,2,0,0.5028,1.4215178489685059,0,0,0
cifar10,CNN2,none,5,0,normal,1,2,1,0.5113,1.3686777353286743,0,0,0
cifar10,CNN2,none,5,0,normal,1,2,2,0.4738,1.441020131111145,0,0,0
cifar10,CNN2,none,5,0,normal,1,2,3,0.49570000000000003,1.438529133796692,0,0,0
cifar10,CNN2,none,5,0,normal,1,2,4,0.48590000000000005,1.397011399269104,0,0,0
cifar10,CNN2,none,5,0,normal,1,3,0,0.5035,1.3905240297317505,0,0,0
cifar10,CNN2,none,5,0,normal,1,3,1,0.4738,1.425878643989563,0,0,0
cifar10,CNN2,none,5,0,normal,1,3,2,0.488,1.4342832565307617,0,0,0
cifar10,CNN2,none,5,0,normal,1,3,3,0.4999,1.3893308639526367,0,0,0
cifar10,CNN2,none,5,0,normal,1,3,4,0.4985,1.4005345106124878,0,0,0
cifar10,CNN2,none,5,0,normal,1,4,0,0.4961,1.3880248069763184,0,0,0
cifar10,CNN2,none,5,0,normal,1,4,1,0.48969999999999997,1.422961711883545,0,0,0
cifar10,CNN2,none,5,0,normal,1,4,2,0.4647,1.4458428621292114,0,0,0
cifar10,CNN2,none,5,0,normal,1,4,3,0.501,1.3728796243667603,0,0,0
cifar10,CNN2,none,5,0,normal,1,4,4,0.4911,1.390177607536316,0,0,0
cifar10,CNN2,none,5,0,normal,1,5,0,0.5106,1.3791508674621582,0,0,0
cifar10,CNN2,none,5,0,normal,1,5,1,0.49579999999999996,1.4296703338623047,0,0,0
cifar10,CNN2,none,5,0,normal,1,5,2,0.48960000000000004,1.4363250732421875,0,0,0
cifar10,CNN2,none,5,0,normal,1,5,3,0.5097,1.3648381233215332,0,0,0
cifar10,CNN2,none,5,0,normal,1,5,4,0.4621,1.4711897373199463,0,0,0
cifar10,CNN2,none,5,0,normal,1,6,0,0.49559999999999993,1.3811360597610474,0,0,0
cifar10,CNN2,none,5,0,normal,1,6,1,0.4875,1.4128139019012451,0,0,0
cifar10,CNN2,none,5,0,normal,1,6,2,0.4913,1.431988000869751,0,0,0
cifar10,CNN2,none,5,0,normal,1,6,3,0.4864,1.4364593029022217,0,0,0
cifar10,CNN2,none,5,0,normal,1,6,4,0.4836,1.4339568614959717,0,0,0
cifar10,CNN2,none,5,0,normal,1,7,0,0.5014,1.3722848892211914,0,0,0
cifar10,CNN2,none,5,0,normal,1,7,1,0.5085,1.3732779026031494,0,0,0
cifar10,CNN2,none,5,0,normal,1,7,2,0.48089999999999994,1.426172137260437,0,0,0
cifar10,CNN2,none,5,0,normal,1,7,3,0.49450000000000005,1.3978242874145508,0,0,0
cifar10,CNN2,none,5,0,normal,1,7,4,0.5009,1.3833154439926147,0,0,0
cifar10,CNN2,none,5,0,normal,1,8,0,0.513,1.3695452213287354,0,0,0
cifar10,CNN2,none,5,0,normal,1,8,1,0.47870000000000007,1.4200235605239868,0,0,0
cifar10,CNN2,none,5,0,normal,1,8,2,0.48339999999999994,1.4540191888809204,0,0,0
cifar10,CNN2,none,5,0,normal,1,8,3,0.4341999999999999,1.5797480344772339,0,0,0
cifar10,CNN2,none,5,0,normal,1,8,4,0.473,1.4417592287063599,0,0,0
cifar10,CNN2,none,5,0,normal,1,9,0,0.5039,1.3791226148605347,0,0,0
cifar10,CNN2,none,5,0,normal,1,9,1,0.5119,1.3628267049789429,0,0,0
cifar10,CNN2,none,5,0,normal,1,9,2,0.49689999999999995,1.3892600536346436,0,0,0
cifar10,CNN2,none,5,0,normal,1,9,3,0.4938,1.4092274904251099,0,0,0
cifar10,CNN2,none,5,0,normal,1,9,4,0.4930999999999999,1.4259475469589233,0,0,0
cifar10,CNN2,none,5,0,normal,1,10,0,0.4838,1.4259507656097412,0,0,0
cifar10,CNN2,none,5,0,normal,1,10,1,0.505,1.3833602666854858,0,0,0
cifar10,CNN2,none,5,0,normal,1,10,2,0.5115,1.357298731803894,0,0,0
cifar10,CNN2,none,5,0,normal,1,10,3,0.5236,1.3709940910339355,0,0,0
cifar10,CNN2,none,5,0,normal,1,10,4,0.4836,1.4628733396530151,0,0,0
cifar10,CNN2,none,5,0,normal,1,11,0,0.5003,1.395607352256775,0,0,0
cifar10,CNN2,none,5,0,normal,1,11,1,0.5009,1.398049235343933,0,0,0
cifar10,CNN2,none,5,0,normal,1,11,2,0.5019,1.3853633403778076,0,0,0
cifar10,CNN2,none,5,0,normal,1,11,3,0.5067,1.3654900789260864,0,0,0
cifar10,CNN2,none,5,0,normal,1,11,4,0.48719999999999997,1.4078196287155151,0,0,0
cifar10,CNN2,none,5,0,normal,1,12,0,0.48710000000000003,1.4494856595993042,0,0,0
cifar10,CNN2,none,5,0,normal,1,12,1,0.4637,1.5079070329666138,0,0,0
cifar10,CNN2,none,5,0,normal,1,12,2,0.5047,1.4019086360931396,0,0,0
cifar10,CNN2,none,5,0,normal,1,12,3,0.5143,1.3607192039489746,0,0,0
cifar10,CNN2,none,5,0,normal,1,12,4,0.5185,1.3588871955871582,0,0,0
cifar10,CNN2,none,5,0,normal,1,13,0,0.5087,1.380155324935913,0,0,0
cifar10,CNN2,none,5,0,normal,1,13,1,0.5041,1.3773502111434937,0,0,0
cifar10,CNN2,none,5,0,normal,1,13,2,0.4986,1.3964040279388428,0,0,0
cifar10,CNN2,none,5,0,normal,1,13,3,0.49329999999999996,1.400187611579895,0,0,0
cifar10,CNN2,none,5,0,normal,1,13,4,0.4668,1.4996211528778076,0,0,0
cifar10,CNN2,none,5,0,normal,1,14,0,0.4711,1.4792180061340332,0,0,0
cifar10,CNN2,none,5,0,normal,1,14,1,0.5179,1.363556146621704,0,0,0
cifar10,CNN2,none,5,0,normal,1,14,2,0.5152,1.3588078022003174,0,0,0
cifar10,CNN2,none,5,0,normal,1,14,3,0.47229999999999994,1.4434022903442383,0,0,0
cifar10,CNN2,none,5,0,normal,1,14,4,0.4709,1.4584990739822388,0,0,0
cifar10,CNN2,none,5,0,normal,1,15,0,0.484,1.4282538890838623,0,0,0
cifar10,CNN2,none,5,0,normal,1,15,1,0.5116,1.3674192428588867,0,0,0
cifar10,CNN2,none,5,0,normal,1,15,2,0.5047,1.3825485706329346,0,0,0
cifar10,CNN2,none,5,0,normal,1,15,3,0.4997,1.3843812942504883,0,0,0
cifar10,CNN2,none,5,0,normal,1,15,4,0.4856,1.4193549156188965,0,0,0
cifar10,CNN2,none,5,0,normal,1,16,0,0.4851,1.4883431196212769,0,0,0
cifar10,CNN2,none,5,0,normal,1,16,1,0.493,1.403060793876648,0,0,0
cifar10,CNN2,none,5,0,normal,1,16,2,0.4863,1.425001859664917,0,0,0
cifar10,CNN2,none,5,0,normal,1,16,3,0.4925,1.4094600677490234,0,0,0
cifar10,CNN2,none,5,0,normal,1,16,4,0.5017,1.4019041061401367,0,0,0
cifar10,CNN2,none,5,0,normal,1,17,0,0.4801,1.4282175302505493,0,0,0
cifar10,CNN2,none,5,0,normal,1,17,1,0.4791,1.4258177280426025,0,0,0
cifar10,CNN2,none,5,0,normal,1,17,2,0.4678,1.4635140895843506,0,0,0
cifar10,CNN2,none,5,0,normal,1,17,3,0.47609999999999997,1.4207212924957275,0,0,0
cifar10,CNN2,none,5,0,normal,1,17,4,0.5249,1.349766731262207,0,0,0
cifar10,CNN2,none,5,0,normal,1,18,0,0.4919,1.4009582996368408,0,0,0
cifar10,CNN2,none,5,0,normal,1,18,1,0.4977,1.410094141960144,0,0,0
cifar10,CNN2,none,5,0,normal,1,18,2,0.4734,1.4689764976501465,0,0,0
cifar10,CNN2,none,5,0,normal,1,18,3,0.4768,1.4384896755218506,0,0,0
cifar10,CNN2,none,5,0,normal,1,18,4,0.4562,1.5232833623886108,0,0,0
cifar10,CNN2,none,5,0,normal,1,19,0,0.5067,1.3799549341201782,0,0,0
cifar10,CNN2,none,5,0,normal,1,19,1,0.4926,1.4484331607818604,0,0,0
cifar10,CNN2,none,5,0,normal,1,19,2,0.5009,1.3895028829574585,0,0,0
cifar10,CNN2,none,5,0,normal,1,19,3,0.4962,1.403104305267334,0,0,0
cifar10,CNN2,none,5,0,normal,1,19,4,0.4746,1.434734582901001,0,0,0
cifar10,CNN2,none,5,0,normal,1,20,0,0.5023,1.3725367784500122,0,0,0
