dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar100,CNN2,none,5,0,fed_avg,1,1,0,0.1335,3.774796485900879,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,1,1,0.1264,3.7805798053741455,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,1,2,0.1258,3.773517608642578,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,1,3,0.1295,3.770420551300049,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,1,4,0.1289,3.7677865028381348,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,2,0,0.1989,3.394885540008545,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,2,1,0.2029,3.36846661567688,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,2,2,0.2009,3.3557469844818115,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,2,3,0.2017,3.3621063232421875,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,2,4,0.1928,3.425079822540283,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,3,0,0.2569,3.080144166946411,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,3,1,0.2524,3.113187551498413,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,3,2,0.2522,3.084099292755127,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,3,3,0.2536,3.1043200492858887,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,3,4,0.24719999999999998,3.1092798709869385,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,4,0,0.2799,2.954343795776367,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,4,1,0.2762,2.9839441776275635,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,4,2,0.2786,2.9641005992889404,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,4,3,0.2807,2.950946807861328,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,4,4,0.2848,2.9434814453125,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,5,0,0.3075,2.8263518810272217,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,5,1,0.31,2.7998321056365967,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,5,2,0.326,2.732954502105713,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,5,3,0.3035,2.8377795219421387,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,5,4,0.3089,2.7729389667510986,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,6,0,0.3308,2.6608192920684814,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,6,1,0.3404,2.648832321166992,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,6,2,0.3431,2.6471424102783203,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,6,3,0.3394,2.661611318588257,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,6,4,0.3389,2.6481237411499023,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,7,0,0.3570999999999999,2.5802767276763916,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,7,1,0.3613,2.545564651489258,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,7,2,0.3508,2.6193408966064453,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,7,3,0.35,2.6050941944122314,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,7,4,0.3544,2.563577651977539,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,8,0,0.3608,2.535884380340576,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,8,1,0.3675,2.5077106952667236,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,8,2,0.3801,2.471170425415039,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,8,3,0.375,2.503024101257324,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,8,4,0.3761,2.464740514755249,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,9,0,0.38780000000000003,2.417743682861328,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,9,1,0.3752,2.4708569049835205,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,9,2,0.3909,2.431866407394409,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,9,3,0.38780000000000003,2.434610605239868,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,9,4,0.3898,2.417397975921631,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,10,0,0.4008,2.3545987606048584,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,10,1,0.4022,2.3639862537384033,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,10,2,0.4095,2.3212969303131104,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,10,3,0.3994,2.3636157512664795,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,10,4,0.393,2.3685250282287598,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,11,0,0.41,2.3436553478240967,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,11,1,0.4152,2.2787961959838867,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,11,2,0.4175,2.3019349575042725,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,11,3,0.4057,2.351412773132324,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,11,4,0.4043,2.382969617843628,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,12,0,0.412,2.3132829666137695,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,12,1,0.42590000000000006,2.2717974185943604,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,12,2,0.4266,2.2373969554901123,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,12,3,0.4206,2.2897543907165527,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,12,4,0.42100000000000004,2.2943689823150635,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,13,0,0.4192,2.3048229217529297,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,13,1,0.434,2.234612226486206,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,13,2,0.43329999999999996,2.2154016494750977,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,13,3,0.4355,2.1941840648651123,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,13,4,0.42699999999999994,2.24562931060791,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,14,0,0.43,2.2700488567352295,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,14,1,0.4469000000000001,2.1566274166107178,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,14,2,0.4366,2.211240768432617,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,14,3,0.43309999999999993,2.239912748336792,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,14,4,0.4264,2.2662575244903564,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,15,0,0.4383000000000001,2.2055351734161377,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,15,1,0.4398,2.2102863788604736,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,15,2,0.4383000000000001,2.184941291809082,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,15,3,0.4514,2.1737258434295654,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,15,4,0.4235,2.2672300338745117,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,16,0,0.4375,2.2153005599975586,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,16,1,0.4499,2.152142286300659,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,16,2,0.4476,2.15824294090271,0,0,0
cifar100,CNN2,none,5,0,fed_avg,1,16,3,0.4524,2.1372525691986084,0,0,0
