dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar10,CNN1,none,5,0,fed_avg,1,1,0,0.4402,1.5459458827972412,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,1,1,0.435,1.581332802772522,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,1,2,0.4321,1.5647294521331787,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,1,3,0.4535,1.5325652360916138,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,1,4,0.4365,1.5408273935317993,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,2,0,0.5165,1.349169135093689,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,2,1,0.48949999999999994,1.4438354969024658,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,2,2,0.5201,1.3587658405303955,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,2,3,0.4986,1.3729735612869263,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,2,4,0.5097,1.3716918230056763,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,3,0,0.5536,1.2508379220962524,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,3,1,0.5357,1.2971218824386597,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,3,2,0.5449,1.2651128768920898,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,3,3,0.5322,1.2965525388717651,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,3,4,0.5408,1.2877981662750244,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,4,0,0.5718,1.2036222219467163,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,4,1,0.5479,1.2675268650054932,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,4,2,0.578,1.199522852897644,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,4,3,0.5699,1.2057228088378906,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,4,4,0.5764,1.2150871753692627,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,5,0,0.5833,1.1778080463409424,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,5,1,0.5876,1.1675587892532349,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,5,2,0.5496,1.2522927522659302,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,5,3,0.5977,1.1407861709594727,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,5,4,0.5765,1.1926259994506836,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,6,0,0.5966,1.1470677852630615,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,6,1,0.5979,1.1610664129257202,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,6,2,0.6082,1.1203252077102661,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,6,3,0.6026,1.1298162937164307,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,6,4,0.612,1.1136714220046997,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,7,0,0.6071,1.120457410812378,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,7,1,0.6138,1.0935132503509521,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,7,2,0.6035,1.1131168603897095,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,7,3,0.6039,1.134400725364685,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,7,4,0.6151,1.1137242317199707,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,8,0,0.6085,1.1027402877807617,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,8,1,0.5977,1.1459699869155884,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,8,2,0.6114,1.1134288311004639,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,8,3,0.6242,1.0729337930679321,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,8,4,0.6308,1.0632777214050293,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,9,0,0.6233,1.0912972688674927,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,9,1,0.6235,1.083927035331726,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,9,2,0.6255,1.0760053396224976,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,9,3,0.6097,1.1283475160598755,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,9,4,0.626,1.0794206857681274,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,10,0,0.6329,1.0558416843414307,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,10,1,0.6352,1.0574870109558105,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,10,2,0.631,1.0567163228988647,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,10,3,0.6144,1.1222984790802002,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,10,4,0.6419,1.0361063480377197,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,11,0,0.6419,1.0169862508773804,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,11,1,0.6348,1.054590106010437,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,11,2,0.63,1.0459717512130737,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,11,3,0.6257,1.0781372785568237,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,11,4,0.6478,1.0321847200393677,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,12,0,0.6394,1.0212520360946655,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,12,1,0.644,1.028861165046692,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,12,2,0.6366,1.0523121356964111,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,12,3,0.6288,1.0624243021011353,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,12,4,0.6463,1.022177815437317,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,13,0,0.6448,1.017653226852417,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,13,1,0.6284,1.0763171911239624,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,13,2,0.6427,1.031304955482483,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,13,3,0.6515,1.011074185371399,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,13,4,0.6442,1.0176424980163574,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,14,0,0.6506000000000001,0.994939923286438,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,14,1,0.65,0.9978157877922058,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,14,2,0.6612,0.9907316565513611,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,14,3,0.6431,1.0284072160720825,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,14,4,0.6549,1.0033291578292847,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,15,0,0.6542999999999999,1.0080121755599976,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,15,1,0.6618999999999999,0.9773627519607544,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,15,2,0.6492,1.0155553817749023,0,0,0
cifar10,CNN1,none,5,0,fed_avg,1,15,3,0.6542999999999999,0.9989379644393921,0,0,0
