dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar10,CNN1,none,5,2,fed_avg,1,1,0,0.2907,5.950422286987305,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,1,1,0.2768,6.079516887664795,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,1,2,0.2262,7.472057819366455,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,1,3,0.2689,5.6068315505981445,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,1,4,0.2899,5.612113952636719,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,2,0,0.2998,6.109642028808594,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,2,1,0.2887,5.909023284912109,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,2,2,0.2322,6.766770362854004,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,2,3,0.28,5.249612331390381,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,2,4,0.308,5.351916313171387,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,3,0,0.29,6.512094497680664,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,3,1,0.2988,5.379344940185547,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,3,2,0.23739999999999997,7.252412796020508,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,3,3,0.2741,5.418763160705566,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,3,4,0.3126,5.146378040313721,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,4,0,0.3076,5.540829658508301,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,4,1,0.305,5.347196578979492,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,4,2,0.2394,7.0107879638671875,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,4,3,0.2816,4.982655048370361,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,4,4,0.3191,5.013687610626221,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,5,0,0.3128,5.684206962585449,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,5,1,0.3064,5.126034736633301,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,5,2,0.23870000000000002,6.651364803314209,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,5,3,0.2879,4.860766887664795,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,5,4,0.322,4.5996174812316895,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,6,0,0.3236,5.384998321533203,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,6,1,0.3057,5.27633810043335,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,6,2,0.24240000000000003,7.319710731506348,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,6,3,0.2899,4.974428653717041,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,6,4,0.3118,4.464694976806641,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,7,0,0.325,5.104589939117432,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,7,1,0.307,5.1473388671875,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,7,2,0.2375,6.488793849945068,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,7,3,0.2925,4.512781143188477,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,7,4,0.3238,4.649645805358887,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,8,0,0.3194,5.456350326538086,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,8,1,0.3133,5.353762149810791,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,8,2,0.23369999999999996,6.911019325256348,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,8,3,0.2825,4.638257026672363,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,8,4,0.33160000000000006,4.58549690246582,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,9,0,0.3192,5.091825008392334,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,9,1,0.3079,5.205549716949463,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,9,2,0.2493,6.4485626220703125,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,9,3,0.2951,4.8482866287231445,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,9,4,0.33129999999999993,4.921295166015625,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,10,0,0.3248,4.54759407043457,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,10,1,0.3179,4.92539644241333,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,10,2,0.2426,6.626217842102051,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,10,3,0.3002,4.775416851043701,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,10,4,0.3289,4.579911231994629,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,11,0,0.324,4.991547107696533,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,11,1,0.3146,4.669372081756592,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,11,2,0.249,6.697265625,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,11,3,0.2991,4.273003101348877,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,11,4,0.33129999999999993,5.1508612632751465,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,12,0,0.32289999999999996,4.925785541534424,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,12,1,0.3175,5.206545829772949,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,12,2,0.24359999999999998,7.483826637268066,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,12,3,0.3035,4.597090244293213,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,12,4,0.33410000000000006,4.285608291625977,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,13,0,0.3246,5.261984348297119,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,13,1,0.3236,4.958925247192383,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,13,2,0.2551,6.016207695007324,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,13,3,0.3038,4.42123556137085,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,13,4,0.3325,4.699243545532227,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,14,0,0.3325,4.657629013061523,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,14,1,0.3246,4.944938659667969,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,14,2,0.2555,6.6994948387146,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,14,3,0.2955,4.077951431274414,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,14,4,0.3362,4.6388325691223145,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,15,0,0.33399999999999996,4.882153511047363,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,15,1,0.324,5.048458576202393,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,15,2,0.2502,6.17634916305542,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,15,3,0.3052,4.796070098876953,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,15,4,0.3281,4.51820182800293,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,16,0,0.3202,4.744507789611816,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,16,1,0.3231,5.229327201843262,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,16,2,0.2512,6.256536483764648,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,16,3,0.3039,4.7144670486450195,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,16,4,0.3396,4.157095909118652,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,17,0,0.3326,4.638359546661377,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,17,1,0.3249,4.972001552581787,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,17,2,0.23990000000000003,6.665820121765137,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,17,3,0.307,4.650137901306152,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,17,4,0.3392,4.384253978729248,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,18,0,0.3323,4.484489440917969,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,18,1,0.32049999999999995,5.02736759185791,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,18,2,0.249,6.3066182136535645,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,18,3,0.3075,4.634803771972656,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,18,4,0.33770000000000006,4.198969841003418,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,19,0,0.33030000000000004,5.029026508331299,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,19,1,0.3247,4.998748302459717,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,19,2,0.2535,7.254780292510986,0,0,0
cifar10,CNN1,none,5,2,fed_avg,1,19,3,0.3075,4.557733535766602,0,0,0
