dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
mnist,LeNet5,none,5,3,fed_avg,1,1,0,0.37070000000000003,7.462131977081299,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,1,1,0.3803,5.2977614402771,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,1,2,0.3157,9.201900482177734,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,1,3,0.2558,7.5166425704956055,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,1,4,0.3028,8.469034194946289,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,2,0,0.3663,7.741297721862793,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,2,1,0.4081,5.3237104415893555,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,2,2,0.3147,9.408330917358398,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,2,3,0.2635,8.746114730834961,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,2,4,0.3106,9.581233024597168,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,3,0,0.3741,7.782578468322754,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,3,1,0.41730000000000006,4.641685962677002,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,3,2,0.3152,8.287012100219727,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,3,3,0.2677,9.09078598022461,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,3,4,0.3116,8.411126136779785,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,4,0,0.3714,6.391811847686768,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,4,1,0.4144,5.181466102600098,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,4,2,0.3155,7.412291049957275,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,4,3,0.2787,5.61643648147583,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,4,4,0.3107,8.676004409790039,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,5,0,0.3729,6.831202507019043,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,5,1,0.4242,3.6237728595733643,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,5,2,0.3152,6.87302827835083,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,5,3,0.2791,8.590448379516602,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,5,4,0.3167,5.516889572143555,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,6,0,0.3774,4.548017978668213,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,6,1,0.4362,3.6158320903778076,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,6,2,0.3156,7.525664329528809,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,6,3,0.3006,4.69628381729126,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,6,4,0.3114,9.196198463439941,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,7,0,0.3723,6.817729949951172,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,7,1,0.4463,3.5992238521575928,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,7,2,0.3318,5.025516510009766,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,7,3,0.2846,7.373971939086914,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,7,4,0.3832,4.099011421203613,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,8,0,0.3886,3.928021192550659,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,8,1,0.46760000000000007,2.5961830615997314,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,8,2,0.3161,6.572694778442383,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,8,3,0.3359,4.564553260803223,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,8,4,0.3118,9.123208999633789,0,0,0
mnist,LeNet5,none,5,3,fed_avg,1,9,0,0.3704,6.479744911193848,0,0,0
