dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar100,CNN2,none,5,0,fed_prox,1,1,0,0.1314,3.7922778129577637,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,1,1,0.1335,3.7978122234344482,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,1,2,0.1294,3.7671751976013184,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,1,3,0.128,3.77229380607605,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,1,4,0.1313,3.7747559547424316,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,2,0,0.1911,3.4169209003448486,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,2,1,0.2003,3.403841495513916,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,2,2,0.18709999999999996,3.4331247806549072,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,2,3,0.1966,3.39035701751709,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,2,4,0.1917,3.4323809146881104,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,3,0,0.2373,3.181389808654785,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,3,1,0.2379,3.188417434692383,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,3,2,0.24109999999999998,3.1310133934020996,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,3,3,0.21899999999999997,3.2790210247039795,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,3,4,0.2343,3.1664230823516846,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,4,0,0.2674,3.021289110183716,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,4,1,0.2745,2.9736907482147217,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,4,2,0.2689,3.0100879669189453,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,4,3,0.2657,3.006596088409424,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,4,4,0.264,3.0298032760620117,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,5,0,0.2926,2.8631317615509033,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,5,1,0.3016,2.846390724182129,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,5,2,0.3057,2.8206963539123535,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,5,3,0.3012,2.830465316772461,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,5,4,0.2962,2.881826877593994,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,6,0,0.3288,2.7012665271759033,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,6,1,0.3134,2.761709451675415,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,6,2,0.3368,2.680267572402954,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,6,3,0.3271,2.7068557739257812,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,6,4,0.3333,2.67885422706604,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,7,0,0.3478,2.591972589492798,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,7,1,0.3509999999999999,2.5889956951141357,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,7,2,0.34260000000000007,2.631920099258423,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,7,3,0.348,2.608090400695801,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,7,4,0.3418,2.630990505218506,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,8,0,0.3653,2.510096311569214,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,8,1,0.3711,2.538163661956787,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,8,2,0.3642,2.523571491241455,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,8,3,0.3583,2.5673484802246094,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,8,4,0.3593,2.541975498199463,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,9,0,0.3714,2.4738807678222656,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,9,1,0.3765,2.484020471572876,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,9,2,0.38780000000000003,2.4102907180786133,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,9,3,0.37799999999999995,2.4742259979248047,0,0,0
cifar100,CNN2,none,5,0,fed_prox,1,9,4,0.3748,2.487417221069336,0,0,0
