dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
mnist,LeNet5,none,5,3,fed_prox,1,1,0,0.3688,6.9653239250183105,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,1,1,0.38530000000000003,4.420736312866211,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,1,2,0.3159,7.308617115020752,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,1,3,0.2334,6.551178455352783,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,1,4,0.305,6.555267333984375,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,2,0,0.3616,6.917303085327148,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,2,1,0.386,4.6513991355896,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,2,2,0.3164,7.068033695220947,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,2,3,0.248,7.233391761779785,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,2,4,0.3107,7.594224452972412,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,3,0,0.3674,6.493401527404785,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,3,1,0.4109999999999999,4.427405834197998,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,3,2,0.3157,6.26453971862793,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,3,3,0.2704,6.883623123168945,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,3,4,0.3119,7.095918655395508,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,4,0,0.3727,5.719204425811768,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,4,1,0.4111,3.7069082260131836,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,4,2,0.3159,6.5479655265808105,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,4,3,0.2757,5.918724536895752,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,4,4,0.3126,6.159251689910889,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,5,0,0.3752,4.847544193267822,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,5,1,0.4276,3.093602418899536,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,5,2,0.3188,5.379699230194092,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,5,3,0.2747,6.128279209136963,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,5,4,0.3118,5.293670654296875,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,6,0,0.3713,4.38692045211792,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,6,1,0.42219999999999996,2.868476629257202,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,6,2,0.319,5.527540683746338,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,6,3,0.2908,4.397861480712891,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,6,4,0.322,4.612614631652832,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,7,0,0.37310000000000004,4.619612216949463,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,7,1,0.4368,2.5838286876678467,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,7,2,0.3468,4.332638263702393,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,7,3,0.2885,5.060554504394531,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,7,4,0.3292,4.5694074630737305,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,8,0,0.3835,3.513005256652832,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,8,1,0.4414,2.4051053524017334,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,8,2,0.34870000000000007,4.53245210647583,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,8,3,0.3193,3.891388416290283,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,8,4,0.3429,3.902928590774536,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,9,0,0.3788,3.7440762519836426,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,9,1,0.4702,2.060471773147583,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,9,2,0.3558,3.9712142944335938,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,9,3,0.3265,4.7812819480896,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,9,4,0.3461,4.148830413818359,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,10,0,0.3697,4.091175556182861,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,10,1,0.4794,1.9618866443634033,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,10,2,0.3635,3.6363978385925293,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,10,3,0.3337,4.202693462371826,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,10,4,0.3637,3.6190550327301025,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,11,0,0.3752,3.7631540298461914,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,11,1,0.4794,1.9070732593536377,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,11,2,0.3653,3.946563720703125,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,11,3,0.3615,3.9695699214935303,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,11,4,0.39390000000000003,3.2786591053009033,0,0,0
mnist,LeNet5,none,5,3,fed_prox,1,12,0,0.3868,3.369293212890625,0,0,0
