dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar10,CNN1,none,5,3,fed_prox,1,1,0,0.1837,8.253323554992676,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,1,1,0.1666,8.680187225341797,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,1,2,0.1388,7.907752990722656,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,1,3,0.1422,6.395739555358887,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,1,4,0.1834,7.597867965698242,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,2,0,0.18899999999999997,8.148669242858887,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,2,1,0.1584,8.088656425476074,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,2,2,0.1542,8.565378189086914,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,2,3,0.16329999999999997,5.771272659301758,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,2,4,0.1852,7.868730545043945,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,3,0,0.1907,8.429614067077637,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,3,1,0.17299999999999996,7.249638557434082,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,3,2,0.1435,7.848438262939453,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,3,3,0.1678,6.269277095794678,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,3,4,0.1862,8.090127944946289,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,4,0,0.1885,8.191633224487305,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,4,1,0.1284,9.192374229431152,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,4,2,0.1551,7.593272686004639,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,4,3,0.1641,6.616970539093018,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,4,4,0.1877,7.571953773498535,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,5,0,0.1893,7.927000045776367,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,5,1,0.1722,8.543802261352539,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,5,2,0.1593,8.411540985107422,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,5,3,0.1745,6.476131439208984,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,5,4,0.1821,7.855812072753906,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,6,0,0.1906,8.589637756347656,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,6,1,0.1552,8.435591697692871,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,6,2,0.1591,8.064196586608887,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,6,3,0.1758,5.699185848236084,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,6,4,0.1887,6.956740379333496,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,7,0,0.1902,7.769992828369141,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,7,1,0.1711,8.255818367004395,0,0,0
cifar10,CNN1,none,5,3,fed_prox,1,7,2,0.1513,7.293614864349365,0,0,0
