dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar100,CNN1,none,5,0,fed_avg,1,1,0,0.102,3.9681396484375,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,1,0.0909,3.992643356323242,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,2,0.0919,3.970679521560669,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,3,0.09610000000000002,3.953636407852173,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,4,0.0833,3.9844977855682373,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,0,0.1352,3.7370519638061523,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,1,0.1441,3.71154522895813,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,2,0.1367,3.6978633403778076,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,3,0.1461,3.693364381790161,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,4,0.141,3.707000732421875,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,0,0.0792,4.051018714904785,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,1,0.0858,4.030930519104004,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,2,0.0801,4.019382953643799,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,3,0.0799,4.044193267822266,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,4,0.08410000000000001,4.055455684661865,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,0,0.1395,3.703325033187866,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,1,0.143,3.6861302852630615,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,2,0.1374,3.706517457962036,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,3,0.1343,3.701165199279785,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,4,0.1329,3.702042579650879,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,0,0.1644,3.5563173294067383,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,1,0.17190000000000003,3.5147693157196045,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,2,0.1763,3.484105348587036,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,3,0.1588,3.54781174659729,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,4,0.1727,3.5055155754089355,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,0,0.088,4.021434307098389,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,1,0.0809,4.029059886932373,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,0,0.08810000000000001,4.003921031951904,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,1,0.0919,3.9711697101593018,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,2,0.0969,3.9760220050811768,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,3,0.0903,4.003633975982666,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,1,4,0.0946,3.9649133682250977,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,0,0.1423,3.6667330265045166,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,1,0.147,3.673793077468872,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,2,0.1452,3.6544713973999023,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,3,0.1545,3.6698813438415527,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,2,4,0.1409,3.672098398208618,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,0,0.1747,3.519726276397705,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,1,0.1807,3.4853203296661377,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,2,0.1747,3.5028772354125977,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,3,0.17810000000000004,3.4866838455200195,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,3,4,0.1716,3.516068935394287,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,4,0,0.1941,3.4039270877838135,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,4,1,0.20489999999999997,3.3427703380584717,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,4,2,0.1931,3.3896117210388184,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,4,3,0.1942,3.362361431121826,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,4,4,0.2,3.378038167953491,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,5,0,0.2042,3.3106589317321777,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,5,1,0.2148,3.2689638137817383,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,5,2,0.2132,3.247365713119507,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,5,3,0.2238,3.237609386444092,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,5,4,0.2042,3.2908830642700195,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,6,0,0.2249,3.1929097175598145,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,6,1,0.23309999999999997,3.1828384399414062,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,6,2,0.2359,3.175401449203491,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,6,3,0.23630000000000004,3.1687746047973633,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,6,4,0.2318,3.170048713684082,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,7,0,0.2457,3.0910730361938477,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,7,1,0.2511,3.078014850616455,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,7,2,0.2534,3.059270143508911,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,7,3,0.2474,3.0847222805023193,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,7,4,0.2433,3.097662925720215,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,8,0,0.2579,3.043555736541748,0,0,0
cifar100,CNN1,none,5,0,fed_avg,1,8,1,0.2604,3.007749319076538,0,0,0
