dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar10,CNN1,none,5,0,fed_prox,1,1,0,0.4218,1.551547884941101,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,1,1,0.4353,1.5504366159439087,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,1,2,0.4387,1.5385818481445312,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,1,3,0.4446,1.5332293510437012,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,1,4,0.4398,1.5341826677322388,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,2,0,0.4966999999999999,1.4118468761444092,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,2,1,0.5022,1.383699655532837,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,2,2,0.44659999999999994,1.524399995803833,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,2,3,0.5011,1.3955986499786377,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,2,4,0.5057,1.3762602806091309,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,3,0,0.5508,1.2714368104934692,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,3,1,0.5561,1.2560677528381348,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,3,2,0.5449,1.2753294706344604,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,3,3,0.5553,1.237788200378418,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,3,4,0.5455,1.2848812341690063,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,4,0,0.5825,1.199558973312378,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,4,1,0.5745,1.2109647989273071,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,4,2,0.5703,1.2076246738433838,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,4,3,0.5758,1.2098013162612915,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,4,4,0.5635,1.2478824853897095,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,5,0,0.5958,1.1449741125106812,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,5,1,0.5994,1.1403112411499023,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,5,2,0.5951,1.1556891202926636,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,5,3,0.5936,1.1529968976974487,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,5,4,0.5784,1.199471354484558,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,6,0,0.6015,1.1241161823272705,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,6,1,0.6153,1.100596308708191,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,6,2,0.607,1.1207152605056763,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,6,3,0.6097,1.119062900543213,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,6,4,0.5961,1.1466556787490845,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,7,0,0.6128,1.088382363319397,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,7,1,0.6206,1.0746561288833618,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,7,2,0.5966,1.1322458982467651,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,7,3,0.6071,1.116910457611084,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,7,4,0.6247,1.0729924440383911,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,8,0,0.6022,1.1073485612869263,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,8,1,0.6334,1.037006139755249,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,8,2,0.6264,1.0696073770523071,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,8,3,0.6376,1.0482721328735352,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,8,4,0.6337,1.0562934875488281,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,9,0,0.631,1.050111174583435,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,9,1,0.6375,1.0406113862991333,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,9,2,0.6325,1.0724672079086304,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,9,3,0.6318,1.0432257652282715,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,9,4,0.6305,1.0398176908493042,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,10,0,0.6393,1.0229443311691284,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,10,1,0.6382,1.0302132368087769,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,10,2,0.6314,1.0427916049957275,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,10,3,0.6368,1.009891152381897,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,10,4,0.6363,1.0292468070983887,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,11,0,0.6203,1.0783448219299316,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,11,1,0.6503,0.9921821355819702,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,11,2,0.6384,1.039595603942871,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,11,3,0.6452,1.0081802606582642,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,11,4,0.6563,0.9936467409133911,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,12,0,0.6459,1.004885196685791,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,12,1,0.6466,1.0032109022140503,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,12,2,0.6317,1.0512678623199463,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,12,3,0.6216,1.0643435716629028,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,12,4,0.6435,1.0069153308868408,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,13,0,0.6474,1.0052471160888672,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,13,1,0.6382,1.042000651359558,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,13,2,0.6547,0.9767177104949951,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,13,3,0.653,0.9850270748138428,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,13,4,0.662,0.9646139144897461,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,14,0,0.6553,0.994071900844574,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,14,1,0.6418,1.029659628868103,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,14,2,0.6572,0.9744501709938049,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,14,3,0.644,1.007436990737915,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,14,4,0.6515,0.992168128490448,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,15,0,0.6553,0.9860331416130066,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,15,1,0.6703,0.9513773918151855,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,15,2,0.67,0.948736310005188,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,15,3,0.6721,0.9459164142608643,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,15,4,0.6521000000000001,0.993744432926178,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,16,0,0.6621000000000001,0.9589742422103882,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,16,1,0.6642,0.9518183469772339,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,16,2,0.6653,0.9359925985336304,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,16,3,0.6718,0.9422767758369446,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,16,4,0.6736,0.9392077326774597,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,17,0,0.6684,0.939494788646698,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,17,1,0.6736,0.9293406009674072,0,0,0
cifar10,CNN1,none,5,0,fed_prox,1,17,2,0.6733,0.9447075128555298,0,0,0
