dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar100,CNN2,none,5,2,fed_avg,1,1,0,0.1153,7.8170647621154785,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,1,1,0.0967,7.352846145629883,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,1,2,0.10890000000000001,7.74179744720459,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,1,3,0.1012,7.681199550628662,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,1,4,0.1107,7.394465923309326,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,2,0,0.1391,7.562905788421631,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,2,1,0.1386,7.358746528625488,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,2,2,0.1373,7.373146057128906,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,2,3,0.1213,7.721712112426758,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,2,4,0.131,7.462639808654785,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,3,0,0.156,7.617173671722412,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,3,1,0.1554,6.960336685180664,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,3,2,0.16570000000000001,7.475679397583008,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,3,3,0.1384,7.140957355499268,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,3,4,0.1503,7.362403869628906,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,4,0,0.17,7.016536235809326,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,4,1,0.1665,6.744191646575928,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,4,2,0.1754,6.677825927734375,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,4,3,0.1532,6.899810791015625,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,4,4,0.162,6.8826823234558105,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,5,0,0.1776,6.911314487457275,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,5,1,0.1782,6.448249816894531,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,5,2,0.1834,7.140718460083008,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,5,3,0.1564,6.811628818511963,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,5,4,0.1793,6.249221324920654,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,6,0,0.1801,6.699946880340576,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,6,1,0.1779,6.342113494873047,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,6,2,0.195,6.334226131439209,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,6,3,0.1635,6.881166934967041,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,6,4,0.1664,6.229489326477051,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,7,0,0.1902,6.381221771240234,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,7,1,0.1812,6.141839504241943,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,7,2,0.2042,5.926513195037842,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,7,3,0.1716,6.976523399353027,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,7,4,0.1945,5.804491996765137,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,8,0,0.20010000000000003,6.009543418884277,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,8,1,0.1885,6.604248046875,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,8,2,0.1998,5.771934509277344,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,8,3,0.1849,6.432398319244385,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,8,4,0.1959,5.978625297546387,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,9,0,0.1966,6.059390068054199,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,9,1,0.1942,6.426336765289307,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,9,2,0.2089,6.370461463928223,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,9,3,0.1891,5.821346759796143,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,9,4,0.1923,5.734561920166016,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,10,0,0.2108,6.401997089385986,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,10,1,0.1966,6.200893402099609,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,10,2,0.206,6.202512264251709,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,10,3,0.18790000000000004,6.636857032775879,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,10,4,0.199,5.882090091705322,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,11,0,0.213,6.357162952423096,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,11,1,0.2039,5.640346527099609,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,11,2,0.21359999999999998,5.7157487869262695,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,11,3,0.18790000000000004,6.73280668258667,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,11,4,0.20630000000000004,5.865697860717773,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,12,0,0.2159,5.83799934387207,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,12,1,0.2026,5.901485919952393,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,12,2,0.2224,5.370507717132568,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,12,3,0.1997,6.212778568267822,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,12,4,0.213,6.024057865142822,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,13,0,0.2127,5.9275641441345215,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,13,1,0.2113,5.949190139770508,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,13,2,0.22220000000000004,5.774457931518555,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,13,3,0.1931,6.006586074829102,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,13,4,0.2114,5.482856750488281,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,14,0,0.2104,5.9299774169921875,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,14,1,0.2096,6.1611409187316895,0,0,0
cifar100,CNN2,none,5,2,fed_avg,1,14,2,0.2168,6.470867156982422,0,0,0
