dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
mnist,LeNet5,none,5,1,fed_avg,1,1,0,0.6977,3.464217185974121,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,1,1,0.5649,5.210994243621826,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,1,2,0.5952,4.348049163818359,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,1,3,0.6185,3.9796714782714844,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,1,4,0.4882,5.233863830566406,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,2,0,0.7045999999999999,2.4046471118927,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,2,1,0.5767,3.4064042568206787,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,2,2,0.5947,3.0105557441711426,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,2,3,0.6503999999999999,2.655308961868286,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,2,4,0.4915,4.220474720001221,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,3,0,0.7219,1.3218380212783813,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,3,1,0.6037,2.248380184173584,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,3,2,0.6754000000000001,1.6143486499786377,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,3,3,0.6623,1.7298074960708618,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,3,4,0.5343,2.19370174407959,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,4,0,0.7583,0.9667090177536011,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,4,1,0.6779,1.3721367120742798,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,4,2,0.7448999999999999,1.2083053588867188,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,4,3,0.6984,1.3040392398834229,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,4,4,0.5893,1.5769301652908325,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,5,0,0.8035,0.6919731497764587,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,5,1,0.7012,1.3247517347335815,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,5,2,0.7757999999999999,1.0083765983581543,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,5,3,0.715,1.0931909084320068,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,5,4,0.6858999999999998,1.1842436790466309,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,6,0,0.8332,0.5510604977607727,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,6,1,0.741,1.02275550365448,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,6,2,0.8172,0.7410444021224976,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,6,3,0.7633,0.9027987122535706,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,6,4,0.763,0.8351201415061951,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,7,0,0.8545,0.49993589520454407,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,7,1,0.7533,0.9877275228500366,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,7,2,0.8084,0.8929986357688904,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,7,3,0.8119,0.6896044015884399,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,7,4,0.7009000000000001,1.202986478805542,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,8,0,0.8597,0.5165601968765259,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,8,1,0.833,0.5882789492607117,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,8,2,0.8395,0.656887412071228,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,8,3,0.7989,0.7458041310310364,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,8,4,0.7954000000000001,0.7500021457672119,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,9,0,0.8674,0.4762408137321472,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,9,1,0.8115000000000001,0.6915057897567749,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,9,2,0.8578,0.5173486471176147,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,9,3,0.8189,0.6808708310127258,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,9,4,0.815,0.6520468592643738,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,10,0,0.8847,0.4124709665775299,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,10,1,0.8346000000000001,0.6045516133308411,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,10,2,0.8342,0.9044187664985657,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,10,3,0.8378,0.5943706631660461,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,10,4,0.8277,0.612537682056427,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,11,0,0.8996999999999999,0.3435325026512146,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,11,1,0.8256,0.6310466527938843,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,11,2,0.8441,0.6535771489143372,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,11,3,0.8483000000000002,0.5368631482124329,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,11,4,0.809,0.6684097051620483,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,12,0,0.9028,0.3450069725513458,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,12,1,0.8356999999999999,0.6153625845909119,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,12,2,0.8571,0.5823847651481628,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,12,3,0.8643,0.49339860677719116,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,12,4,0.7985,0.8052507638931274,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,13,0,0.8976,0.37697070837020874,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,13,1,0.8523,0.5286925435066223,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,13,2,0.8568000000000001,0.6072133779525757,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,13,3,0.8737,0.42550748586654663,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,13,4,0.8336,0.6103476285934448,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,14,0,0.91,0.32360655069351196,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,14,1,0.8509,0.5528236031532288,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,14,2,0.8492000000000001,0.7026865482330322,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,14,3,0.8744,0.42348313331604004,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,14,4,0.8229,0.6905917525291443,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,15,0,0.9088,0.320923775434494,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,15,1,0.8458,0.5924043655395508,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,15,2,0.8574,0.6441720128059387,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,15,3,0.8737,0.44492390751838684,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,15,4,0.8371,0.5888663530349731,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,16,0,0.9045000000000001,0.3399229645729065,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,16,1,0.8672,0.4636843204498291,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,16,2,0.8820999999999999,0.4270493686199188,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,16,3,0.8705000000000002,0.452001690864563,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,16,4,0.8354,0.6106128096580505,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,17,0,0.9708,0.09409400075674057,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,17,1,0.9606,0.11935359984636307,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,17,2,0.9521,0.14760753512382507,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,17,3,0.9612,0.12230360507965088,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,17,4,0.9422,0.1815587729215622,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,18,0,0.9717,0.09199659526348114,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,18,1,0.9623,0.11353610455989838,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,18,2,0.9541,0.14100968837738037,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,18,3,0.9611,0.12334170937538147,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,18,4,0.9405,0.18995237350463867,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,19,0,0.9731000000000001,0.08757688105106354,0,0,0
mnist,LeNet5,none,5,1,fed_avg,1,19,1,0.9617999999999999,0.11443733423948288,0,0,0
