dataset,model,net,size,iid,alg,rep,round,agent,acc,loss,err,nmsg,msiz
cifar100,CNN1,none,5,2,fed_mutual,1,1,0,0.0759,7.466400146484375,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,1,1,0.0681,7.702981472015381,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,1,2,0.0647,7.515822887420654,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,1,3,0.0656,7.398240566253662,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,1,4,0.0711,7.253340244293213,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,2,0,0.0972,7.237672805786133,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,2,1,0.0748,7.399065017700195,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,2,2,0.0831,7.265663146972656,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,2,3,0.0812,7.189202785491943,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,2,4,0.0876,7.257568359375,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,3,0,0.1047,7.054055690765381,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,3,1,0.08959999999999999,7.050492286682129,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,3,2,0.09879999999999999,6.865572929382324,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,3,3,0.0855,7.5698628425598145,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,3,4,0.0989,6.6990742683410645,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,4,0,0.1144,6.714808940887451,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,4,1,0.1021,6.878235816955566,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,4,2,0.1113,6.820388317108154,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,4,3,0.0978,7.044088363647461,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,4,4,0.10620000000000002,6.875999927520752,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,5,0,0.1228,6.707714557647705,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,5,1,0.1085,6.975027561187744,0,0,0
cifar100,CNN1,none,5,2,fed_mutual,1,5,2,0.122,6.839920997619629,0,0,0
